XboxCn2

182.61.128.145	(中国 电信)
117.66.54.137	(中国安徽合肥 电信)
223.244.13.71	(中国安徽合肥 电信)
58.242.249.137	(中国安徽合肥 联通)
211.91.65.209	(中国安徽合肥 联通)
112.29.156.205	(中国安徽合肥 移动)
223.247.113.52	(中国安徽芜湖 电信)
223.247.122.5	(中国安徽芜湖 电信)
112.123.33.163	(中国安徽芜湖 联通)
36.110.220.113	(中国北京 电信)
106.120.187.152	(中国北京 电信)
113.249.87.128	(中国重庆 电信)
183.66.110.143	(中国重庆 电信)
219.152.87.120	(中国重庆 电信)
222.180.167.123	(中国重庆 电信)
121.204.225.168	(中国福建福州 电信)
121.204.231.72	(中国福建福州 电信)
124.72.137.38	(中国福建福州 电信)
36.250.238.41	(中国福建福州 联通)
27.152.188.137	(中国福建泉州 电信)
27.152.189.59	(中国福建泉州 电信)
220.160.34.45	(中国福建泉州 电信)
117.31.116.56	(中国福建厦门 电信)
120.39.163.187	(中国福建厦门 电信)
118.180.0.68	(中国甘肃兰州 电信)
60.164.54.26	(中国甘肃庆阳 电信)
118.183.57.221	(中国甘肃庆阳 电信)
183.47.242.114	(中国广东潮州 电信)
121.14.142.190	(中国广东东莞 电信)
183.60.155.206	(中国广东东莞 电信)
183.61.184.197	(中国广东东莞 电信)
183.61.239.180	(中国广东东莞 电信)
14.29.72.182	(中国广东佛山 电信)
14.152.51.165	(中国广东佛山 电信)
119.147.142.189	(中国广东佛山 电信)
14.22.20.210	(中国广东广州 电信)
121.14.7.13	(中国广东广州 电信)
125.88.64.72	(中国广东广州 电信)
183.56.150.22	(中国广东广州 电信)
120.233.3.170	(中国广东惠州 移动)
59.36.133.252	(中国广东深圳 电信)
113.108.85.186	(中国广东深圳 电信)
183.62.112.54	(中国广东深圳 电信)
58.251.60.41	(中国广东深圳 联通)
14.119.92.54	(中国广东肇庆 电信)
14.152.112.29	(中国广东肇庆 电信)
112.91.161.48	(中国广东肇庆 联通)
121.12.67.12	(中国广东中山 电信)
113.106.96.57	(中国广东珠海 电信)
110.72.104.93	(中国广西贵港 联通)
182.91.198.18	(中国广西桂林 联通)
171.105.220.190	(中国广西南宁 电信)
171.109.103.138	(中国广西南宁 电信)
171.109.111.145	(中国广西南宁 电信)
116.9.102.76	(中国广西梧州 电信)
58.42.59.70	(中国贵州贵阳 电信)
111.123.57.102	(中国贵州贵阳 电信)
111.124.71.248	(中国贵州贵阳 电信)
111.124.212.5	(中国贵州贵阳 电信)
113.125.215.48	(中国贵州贵阳 电信)
119.0.79.8	(中国贵州贵阳 电信)
203.195.76.31	(中国贵州贵阳 电信)
117.187.147.73	(中国贵州贵阳 移动)
112.67.255.67	(中国海南海口 电信)
124.225.125.164	(中国海南海口 电信)
218.77.192.56	(中国海南海口 电信)
218.77.193.100	(中国海南海口 电信)
60.13.67.234	(中国海南海口 联通)
111.29.46.57	(中国海南海口 移动)
121.18.169.155	(中国河北保定 联通)
27.128.213.51	(中国河北廊坊 电信)
27.128.217.41	(中国河北廊坊 电信)
106.118.27.94	(中国河北廊坊 电信)
101.96.148.112	(中国河北石家庄 电信)
124.236.19.60	(中国河北石家庄 电信)
121.29.2.247	(中国河北石家庄 联通)
111.62.158.89	(中国河北石家庄 移动)
106.116.188.84	(中国河北唐山 电信)
106.119.197.50	(中国河北唐山 电信)
101.72.203.41	(中国河北唐山 联通)
124.239.94.83	(中国河北邢台 电信)
36.99.23.31	(中国河南洛阳 电信)
106.46.26.153	(中国河南洛阳 电信)
61.163.9.41	(中国河南洛阳 联通)
123.101.232.21	(中国河南商丘 电信)
1.194.195.225	(中国河南郑州 电信)
36.99.33.7	(中国河南郑州 电信)
36.99.183.89	(中国河南郑州 电信)
123.6.105.21	(中国河南郑州 联通)
183.204.229.40	(中国河南郑州 移动)
1.197.93.36	(中国河南周口 电信)
171.14.129.19	(中国河南驻马店 电信)
42.101.23.83	(中国黑龙江哈尔滨 电信)
111.42.112.118	(中国黑龙江哈尔滨 移动)
111.42.193.77	(中国黑龙江哈尔滨 移动)
111.43.169.86	(中国黑龙江哈尔滨 移动)
27.18.12.190	(中国湖北武汉 电信)
58.49.156.81	(中国湖北武汉 电信)
119.96.5.57	(中国湖北武汉 电信)
119.96.6.118	(中国湖北武汉 电信)
119.96.8.64	(中国湖北武汉 电信)
119.97.167.48	(中国湖北武汉 电信)
171.43.166.41	(中国湖北武汉 电信)
220.202.4.41	(中国湖北武汉 联通)
119.36.153.41	(中国湖北襄阳 联通)
122.189.225.178	(中国湖北襄阳 联通)
111.48.171.68	(中国湖北襄阳 移动)
113.219.132.42	(中国湖南郴州 电信)
175.6.246.130	(中国湖南郴州 电信)
183.215.57.94	(中国湖南益阳 移动)
175.6.52.123	(中国湖南长沙 电信)
175.12.110.41	(中国湖南长沙 电信)
222.246.138.49	(中国湖南长沙 电信)
58.20.209.113	(中国湖南长沙 联通)
116.162.119.41	(中国湖南长沙 联通)
116.163.33.41	(中国湖南长沙 联通)
183.214.156.41	(中国湖南长沙 移动)
36.104.153.66	(中国吉林长春 电信)
106.41.206.95	(中国吉林长春 电信)
111.27.123.77	(中国吉林长春 移动)
58.216.30.197	(中国江苏常州 电信)
58.216.46.6	(中国江苏常州 电信)
180.101.150.216	(中国江苏常州 电信)
218.98.44.41	(中国江苏常州 联通)
223.112.198.41	(中国江苏常州 移动)
180.105.72.158	(中国江苏连云港 电信)
